cell_id,method,reference_method,groups_total,groups_jointly_verified,paired_variants,feasibility_rate_difference,feasibility_ci_low,feasibility_ci_high,score_difference,score_ci_low,score_ci_high,wilcoxon_p_raw,wilcoxon_p_holm
ood_resource_bottleneck,hybrid_load_balanced,hybrid_assignment_milp,12,12,20,-0.041666666666666664,-0.125,0.0,13.870004453083643,-0.8245497508142503,31.21465193557348,0.2333984375,1.0
ood_resource_bottleneck,load_balanced,hybrid_assignment_milp,12,9,13,-0.3333333333333333,-0.5,-0.16666666666666666,-0.40541983853365654,-5.190640275265479,4.916613337382332,0.8203125,1.0
ood_resource_bottleneck,order_aware_lns,hybrid_assignment_milp,12,12,21,0.041666666666666664,0.0,0.125,-29.999056234624433,-47.84774340663784,-9.294149813820688,0.02685546875,0.6982421875
ood_resource_bottleneck,assignment_milp,order_aware_lns,12,10,14,-0.3333333333333333,-0.4583333333333333,-0.20833333333333334,11.212174726736574,-15.140780919707352,28.939557356966553,0.10546875,1.0
ood_resource_bottleneck,deterministic_lns,order_aware_lns,12,9,13,-0.375,-0.5416666666666666,-0.20833333333333334,1.0080672900512289,-1.5915434683851872,3.550496204397156,0.49609375,1.0
ood_resource_bottleneck,greedy,order_aware_lns,12,10,13,-0.375,-0.5416666666666666,-0.20833333333333334,33.0169274473551,23.141624539996233,43.714203147294164,0.001953125,0.0703125
ood_resource_bottleneck,hungarian,order_aware_lns,12,9,12,-0.4166666666666667,-0.5833333333333334,-0.25,27.537201395452232,18.604594276545956,38.28514764046542,0.00390625,0.13671875
ood_resource_bottleneck,hybrid_assignment_milp,order_aware_lns,12,12,21,-0.041666666666666664,-0.125,0.0,29.999056234624433,9.478497309057733,47.86156788685614,0.02685546875,0.6982421875
ood_resource_bottleneck,hybrid_load_balanced,order_aware_lns,12,12,20,-0.08333333333333333,-0.20833333333333334,0.0,47.08306509099376,34.67844898121304,60.36909779608202,0.00048828125,0.02978515625
ood_resource_bottleneck,load_balanced,order_aware_lns,12,9,13,-0.375,-0.5416666666666666,-0.20833333333333334,22.600752942622933,16.404282247373853,29.317477777592742,0.00390625,0.13671875
ood_scale,assignment_milp,hybrid_assignment_milp,12,3,3,-0.2916666666666667,-0.4583333333333333,-0.125,0.0,0.0,0.0,,
ood_scale,deterministic_lns,hybrid_assignment_milp,12,4,4,-0.25,-0.4583333333333333,-0.08333333333333333,-41.34281581278847,-54.0656182803627,-23.720681139627303,,
ood_scale,greedy,hybrid_assignment_milp,12,3,3,-0.2916666666666667,-0.4583333333333333,-0.125,19.100724970722883,8.984912885669814,24.217464948169834,,
ood_scale,hungarian,hybrid_assignment_milp,12,3,3,-0.2916666666666667,-0.5,-0.125,6.062299500470725,-7.604014519579806,17.903870316360724,,
ood_scale,hybrid_load_balanced,hybrid_assignment_milp,12,6,9,-0.041666666666666664,-0.125,0.0,28.97123708987753,-8.75253221218712,74.2777485449483,0.3125,1.0
ood_scale,load_balanced,hybrid_assignment_milp,12,4,4,-0.25,-0.4583333333333333,-0.08333333333333333,-14.245634956541863,-27.208748831098568,0.6810005540825799,,
ood_scale,order_aware_lns,hybrid_assignment_milp,12,7,10,0.08333333333333333,0.0,0.20833333333333334,-38.73870156141986,-59.142585112324255,-20.308442203402404,0.015625,0.484375
ood_scale,assignment_milp,order_aware_lns,12,3,3,-0.375,-0.5833333333333334,-0.16666666666666666,37.15042945411874,30.11596699794049,48.47757149249256,,
ood_scale,deterministic_lns,order_aware_lns,12,4,4,-0.3333333333333333,-0.5416666666666666,-0.125,-0.31966349302607,-7.572513138310619,10.119694735002135,,
ood_scale,greedy,order_aware_lns,12,3,3,-0.375,-0.5833333333333334,-0.16666666666666666,56.25115442484162,41.84266275759299,72.57736857082156,,
ood_scale,hungarian,order_aware_lns,12,3,3,-0.375,-0.5833333333333334,-0.16666666666666666,43.212728954589466,25.25373535234337,56.364614197123814,,
ood_scale,hybrid_assignment_milp,order_aware_lns,12,7,10,-0.08333333333333333,-0.20833333333333334,0.0,38.73870156141986,20.00663106457649,58.0320303161907,0.015625,0.484375
ood_scale,hybrid_load_balanced,order_aware_lns,12,6,9,-0.125,-0.25,0.0,71.55761583236568,32.892828336102525,131.57731907331316,0.03125,0.71875
ood_scale,load_balanced,order_aware_lns,12,4,4,-0.3333333333333333,-0.5416666666666666,-0.125,26.77751736322054,17.23599302283189,36.31904170360919,,
ood_tight_windows,assignment_milp,hybrid_assignment_milp,12,4,4,-0.16666666666666666,-0.2916666666666667,-0.041666666666666664,0.0,0.0,0.0,,
ood_tight_windows,deterministic_lns,hybrid_assignment_milp,12,4,4,-0.16666666666666666,-0.2916666666666667,-0.041666666666666664,-12.314998043487218,-17.0843285550717,-8.008526000951878,,
ood_tight_windows,greedy,hybrid_assignment_milp,12,4,4,-0.16666666666666666,-0.2916666666666667,-0.041666666666666664,3.9868806671860177,-13.27194554433773,17.247580042059163,,
ood_tight_windows,hungarian,hybrid_assignment_milp,12,4,4,-0.125,-0.2916666666666667,0.041666666666666664,-7.490762800348932,-24.93016202522388,9.948636424526015,,
ood_tight_windows,hybrid_load_balanced,hybrid_assignment_milp,12,5,6,-0.08333333333333333,-0.20833333333333334,0.0,12.244625073459847,4.0616641792139205,26.187793924799177,0.0625,1.0
ood_tight_windows,load_balanced,hybrid_assignment_milp,12,4,4,-0.16666666666666666,-0.2916666666666667,-0.041666666666666664,1.8007786930147205,-2.8164395365858184,4.833002108713231,,
ood_tight_windows,order_aware_lns,hybrid_assignment_milp,12,7,8,0.16666666666666666,0.041666666666666664,0.2916666666666667,-21.52947392311348,-37.65648020342452,-10.169838502738578,0.015625,0.484375
ood_tight_windows,assignment_milp,order_aware_lns,12,4,4,-0.3333333333333333,-0.4583333333333333,-0.20833333333333334,12.219732047297306,4.458576001682424,19.98088809291219,,
ood_tight_windows,deterministic_lns,order_aware_lns,12,4,4,-0.3333333333333333,-0.4583333333333333,-0.20833333333333334,-0.09526599618991227,-5.0564190338007755,4.8694343877324116,,
ood_tight_windows,greedy,order_aware_lns,12,4,4,-0.3333333333333333,-0.4583333333333333,-0.20833333333333334,16.206612714483324,5.748609107919876,26.664616321046772,,
ood_tight_windows,hungarian,order_aware_lns,12,5,5,-0.2916666666666667,-0.4166666666666667,-0.16666666666666666,6.275944414568175,-1.7483411117235534,14.241528619412232,0.3125,1.0
ood_tight_windows,hybrid_assignment_milp,order_aware_lns,12,7,8,-0.16666666666666666,-0.2916666666666667,-0.041666666666666664,21.52947392311348,10.170854934504177,38.05655940270655,0.015625,0.484375
ood_tight_windows,hybrid_load_balanced,order_aware_lns,12,5,6,-0.25,-0.375,-0.125,35.809018365644185,12.051801692589436,71.1610134946543,0.0625,1.0
ood_tight_windows,load_balanced,order_aware_lns,12,4,4,-0.3333333333333333,-0.4583333333333333,-0.20833333333333334,14.020510740312027,9.291578110395655,19.922889781877753,,
